id,common_material_id,source_material_code,source_cpse,source_description,canonical_material_key,membership_type,accepted_edge_candidate_ids,reviewer_ids,evidence_snapshot_hashes
481eb34e-345b-5374-a317-d70279da87aa,CMM-INSTRU-808686-001,ONGC-115289,ONGC,BOURDON PRESSURE GAUGE 0-100 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_100_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
bcfbc2f2-14d8-5d8c-a2f6-58a286e8b7ba,CMM-INSTRU-8252D8-001,CPCL-667733,CPCL,RTD PT100 4-wire 500 MM,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|4_WIRE|500_MM|6_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
ede4ab90-af74-5f3b-b32e-8f476a83a287,CMM-INSTRU-865E13-001,HPCL-755346,HPCL,PRESSURE GAUGE 0-10 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_10_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
218c728f-f298-5b5d-ba1b-433eef3da0e5,CMM-INSTRU-87D3EC-001,IOCL-440766,IOCL,RTD PT100 3-wire 300 MM,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|8_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
99d7dad3-b800-5e93-8b3f-4a655d3dae3b,CMM-INSTRU-87F96D-001,HPCL-919442,HPCL,BOURDON PRESSURE GAUGE 0-40 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_40_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
de6a766d-62cf-5cd1-ae85-702df6231213,CMM-INSTRU-8FCBC6-001,IOCL-417237,IOCL,PRESSURE INDICATOR 0-25 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_25_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
2ec3e2dd-6f54-5ae2-83ef-26e41c9891ca,CMM-INSTRU-9151F8-001,ONGC-829988,ONGC,BOURDON PRESSURE GAUGE 0-5 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_5_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
8006d789-5539-5770-8979-5fc2e714b4c1,CMM-INSTRU-969AF0-001,CPCL-144885,CPCL,PRESSURE INDICATOR 0-5 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_5_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
8480a5e2-1fca-5bcd-9db9-6f2d283c2d81,CMM-INSTRU-99110B-001,IOCL-352009,IOCL,PRESSURE INDICATOR 0-100 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_100_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
7a085fbc-28b9-52cf-9547-a1c2a178251f,CMM-INSTRU-9A5358-001,ONGC-842424,ONGC,PT100 RTD 4-wire 300,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|4_WIRE|300_MM|8_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
c17714ed-e162-5d7a-91df-2cedbae47f32,CMM-INSTRU-9C1B2A-001,HPCL-789036,HPCL,PRESSURE GAUGE 0-25 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_25_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
b146a541-f0e2-51f5-b85f-6687f5a7217a,CMM-INSTRU-9F7C3F-001,CPCL-632312,CPCL,RTD PT100 3-wire 300 MM,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
a7b4f6f5-2286-5944-8fe8-f6330d6c66b7,CMM-INSTRU-9FF051-001,HPCL-720125,HPCL,RTD SENSOR 4-wire,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|4_WIRE|300_MM|8_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
a24047c7-1cba-5c9f-8dde-67cfde1b3d5b,CMM-INSTRU-A23475-001,HPCL-236423,HPCL,PT100 RTD 4-wire 300,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|4_WIRE|300_MM|8_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
ef837a5c-48af-57f0-8ff8-0bb3d26356b0,CMM-INSTRU-A75ABA-001,IOCL-522666,IOCL,RTD PT100 4-wire 150 MM,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|4_WIRE|150_MM|8_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
05aa104a-e945-5cf2-80f5-236dbc949dea,CMM-INSTRU-A8B3AC-001,ONGC-230545,ONGC,RTD SENSOR 3-wire,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
04af5193-8d55-5e81-b56a-6da18a93406d,CMM-INSTRU-A8CD23-001,ONGC-771764,ONGC,PRESSURE INDICATOR 0-25 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_25_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
93c9a413-0bf6-5639-8783-94578e24727d,CMM-INSTRU-A8F4CB-001,IOCL-906080,IOCL,BOURDON PRESSURE GAUGE 0-100 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_100_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
79f4205b-686b-5c4f-8990-d911ca00366b,CMM-INSTRU-AB300F-001,CPCL-394163,CPCL,PRESSURE INDICATOR 0-5 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_5_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
c0509f99-9939-592e-b998-a542c36f2261,CMM-INSTRU-AD8762-001,IOCL-329941,IOCL,BOURDON PRESSURE GAUGE 0-25 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_25_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
41cbbf1a-0469-5c76-8e09-b8a78851797e,CMM-INSTRU-B2CF8D-001,CPCL-775983,CPCL,RTD PT100 4-wire 150 MM,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|4_WIRE|150_MM|8_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
805ba9c5-f2a2-563e-b295-69fea1184ba5,CMM-INSTRU-B3666D-001,ONGC-494934,ONGC,RTD PT100 4-wire 300 MM,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|4_WIRE|300_MM|6_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
6f3dcfcd-f599-5b2b-94e3-448993faae0c,CMM-INSTRU-B38286-001,ONGC-807555,ONGC,BOURDON PRESSURE GAUGE 0-40 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_40_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
352b102a-0fb7-52fe-aa23-5043944ac430,CMM-INSTRU-B3CD04-001,IOCL-209991,IOCL,RTD PT100 3-wire 300 MM,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
376a0040-b90c-5174-b8c5-e27c3c8ec02e,CMM-INSTRU-B76421-001,CPCL-158272,CPCL,PT100 RTD 3-wire 300,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
e6ae3f0b-a467-5180-b0a4-063440f58f23,CMM-INSTRU-B7CC3F-001,IOCL-448367,IOCL,RTD PT100 3-wire 300 MM,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
bea63cb7-408a-543f-98b6-824e4f4956f3,CMM-INSTRU-B7E995-001,HPCL-736021,HPCL,RTD PT100 4-wire 500 MM,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|4_WIRE|500_MM|6_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
6e8a8e52-de2a-55e5-865c-ed5274a54db8,CMM-INSTRU-B9CB0E-001,IOCL-317312,IOCL,PRESSURE GAUGE 0-100 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_100_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
4e19b2ea-9bbd-5843-84bb-d6c42b776d42,CMM-INSTRU-C3664B-001,HPCL-860794,HPCL,BOURDON PRESSURE GAUGE 0-100 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_100_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
056f8382-9b10-59a5-8785-e389cef146e0,CMM-INSTRU-C404B5-001,IOCL-887655,IOCL,RTD PT100 4-wire 150 MM,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|4_WIRE|150_MM|8_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
9e2b9645-64f4-506b-af06-fb60aabffc38,CMM-INSTRU-C725C9-001,CPCL-550893,CPCL,PRESSURE GAUGE 0-5 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_5_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
3235c886-d3a9-55fe-8192-ddfbdd41aa2c,CMM-INSTRU-C908CF-001,HPCL-951327,HPCL,PRESSURE INDICATOR 0-100 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_100_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
060560ea-2931-5aa6-a306-083b865c235f,CMM-INSTRU-CA7644-001,IOCL-790470,IOCL,RTD SENSOR 3-wire,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|150_MM|6_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
9f94297d-a05c-5d3d-a8fe-ba33467d6e15,CMM-INSTRU-CAE3B3-001,HPCL-246636,HPCL,RTD PT100 4-wire 150 MM,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|4_WIRE|150_MM|6_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
2f527337-4891-542f-88f8-51a9f72e3b53,CMM-INSTRU-CBBEC0-001,IOCL-842516,IOCL,RTD SENSOR 3-wire,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|500_MM|6_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
7d8f5487-48b2-5c26-b831-d8cfbf7a40d1,CMM-INSTRU-CE7A90-001,IOCL-619338,IOCL,RTD SENSOR 3-wire,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|150_MM|6_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
bd00e160-0658-53b4-bb72-7ad1471940a3,CMM-INSTRU-CFBAF8-001,CPCL-481544,CPCL,PT100 RTD 4-wire 500,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|4_WIRE|500_MM|8_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
9b13c284-0806-56e2-b9e8-7ac1ea72b6a6,CMM-INSTRU-CFBC96-001,IOCL-643030,IOCL,PRESSURE INDICATOR 0-100 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_100_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
90216c21-6eed-5814-8e2e-3be7330d938e,CMM-INSTRU-D4A806-001,HPCL-294876,HPCL,PT100 RTD 3-wire 500,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|500_MM|8_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
a40d4287-619b-5a1d-8c8c-07d5a781044f,CMM-INSTRU-D6389C-001,HPCL-130361,HPCL,PT100 RTD 4-wire 500,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|4_WIRE|500_MM|10_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
98e9ec4c-4466-5951-bf19-eec05a653a9c,CMM-INSTRU-D8D437-001,CPCL-864744,CPCL,PRESSURE GAUGE 0-10 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_10_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
eda65ac7-540a-52f4-8177-338a1466daf7,CMM-INSTRU-DBF36C-001,CPCL-360646,CPCL,BOURDON PRESSURE GAUGE 0-40 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_40_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
01d0f171-5433-59f9-9924-d03ee34ce1a4,CMM-INSTRU-DD3521-001,ONGC-924710,ONGC,PT100 RTD 4-wire 500,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|4_WIRE|500_MM|10_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
077734c1-aada-55b5-95b7-8551b213c4a8,CMM-INSTRU-DDCF6B-001,CPCL-881540,CPCL,RTD SENSOR 3-wire,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|500_MM|6_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
d8ba8f2f-81e8-52fb-a3c4-759398bb6279,CMM-INSTRU-DE3CC2-001,CPCL-972914,CPCL,PRESSURE INDICATOR 0-25 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_25_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
2730bd2e-4421-52e9-bad5-a58d6a1201a0,CMM-INSTRU-E00E74-001,CPCL-594216,CPCL,PRESSURE GAUGE 0-40 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_40_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
ae9316b0-758f-5614-9e19-e1c6d1a6be30,CMM-INSTRU-E02E65-001,ONGC-626197,ONGC,BOURDON PRESSURE GAUGE 0-100 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_100_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
81e658af-1f45-5106-a60e-c674cb160060,CMM-INSTRU-E18887-001,HPCL-881319,HPCL,PT100 RTD 4-wire 300,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|4_WIRE|300_MM|6_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
cdfeb07a-31fa-5399-b5b0-6da054170e6f,CMM-INSTRU-E24BBE-001,IOCL-423396,IOCL,PRESSURE INDICATOR 0-40 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_40_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
f88d71af-4a67-5935-9baa-e05f4f97cadc,CMM-INSTRU-E2E922-001,HPCL-390500,HPCL,RTD SENSOR 4-wire,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|4_WIRE|150_MM|10_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
d6f6e490-7b95-5f27-9995-3e55d2dbd3d0,CMM-INSTRU-E7B1B9-001,ONGC-472413,ONGC,PT100 RTD 3-wire 500,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|500_MM|6_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
20706748-a9bf-5bea-92cc-8b0ca9ae604e,CMM-INSTRU-E89648-001,IOCL-226012,IOCL,BOURDON PRESSURE GAUGE 0-40 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_40_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
61b97a34-0896-5ab6-a6b5-83d028fcf877,CMM-INSTRU-EAF3DA-001,IOCL-963179,IOCL,PRESSURE GAUGE 0-25 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_25_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
3a1afff8-9d20-5d42-8fa6-bbbb448fa3f3,CMM-INSTRU-EBA620-001,HPCL-817837,HPCL,PT100 RTD 4-wire 150,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|4_WIRE|150_MM|6_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
e650c064-4682-5d35-8ee0-7640a43ee481,CMM-INSTRU-EC692F-001,CPCL-357647,CPCL,PRESSURE INDICATOR 0-10 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_10_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
539d8077-e756-58e9-898e-d7e93ac9424f,CMM-INSTRU-F017ED-001,HPCL-670453,HPCL,RTD SENSOR 4-wire,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|4_WIRE|300_MM|8_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
a90efe97-6a65-5b8e-8c8b-58b52cdb4fe7,CMM-INSTRU-F29EEF-001,CPCL-608976,CPCL,PT100 RTD 3-wire 300,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
d1841cc4-da54-538e-908e-7f290547fe2f,CMM-INSTRU-F3BF61-001,HPCL-668296,HPCL,PRESSURE INDICATOR 0-5 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_5_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
28143886-f443-5427-b14f-e8ddbd3eb305,CMM-INSTRU-F3D03A-001,IOCL-331383,IOCL,RTD PT100 3-wire 150 MM,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|150_MM|6_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
a91c6eca-2c02-5d71-be3f-67e9b0b404a0,CMM-INSTRU-F7C70A-001,IOCL-220130,IOCL,PRESSURE GAUGE 0-25 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_25_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
d51b1593-e992-510b-b8c6-f6e524455b4e,CMM-INSTRU-F7C9CB-001,CPCL-931985,CPCL,RTD SENSOR 3-wire,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|150_MM|8_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
a8a6c4c9-7e30-52f5-9724-b4932dc993c9,CMM-INSTRU-F7E4F3-001,CPCL-324962,CPCL,RTD SENSOR 3-wire,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|8_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
1405b941-b3cc-5b7d-9214-0262be2dfbf6,CMM-INSTRU-F89A45-001,ONGC-750013,ONGC,PRESSURE GAUGE 0-5 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_5_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
85a78ea4-a8c0-5963-88a9-c97a05972db0,CMM-INSTRU-FBE5EA-001,IOCL-723142,IOCL,RTD SENSOR 3-wire,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|150_MM|8_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
9c67393a-ee02-56ac-b5b1-70b81b45a0f5,CMM-INSTRU-FC9CAC-001,HPCL-897193,HPCL,BOURDON PRESSURE GAUGE 0-100 bar,INSTRUMENTATION|PRESSURE_GAUGE|STAINLESS_STEEL|SS_304|0_100_BAR|EN_837_1|STAINLESS_STEEL,STANDALONE,,,
704f418a-484c-5c6f-bca9-a97826a4abc8,CMM-INSTRU-FE974D-001,HPCL-750491,HPCL,PT100 RTD 4-wire 300,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|4_WIRE|300_MM|6_MM|IEC_60751|STAINLESS_STEEL,STANDALONE,,,
1ba39e65-22ad-55f2-a305-78a2ee7cf152,CMM-LUBRIC-009CEC-001,IOCL-263641,IOCL,EP GEAR OIL EP 90,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|EP_90|IS_10522,STANDALONE,,,
02db8323-5c5d-50e2-a894-430bdbd337f3,CMM-LUBRIC-0659F8-001,HPCL-262051,HPCL,INDUSTRIAL GEAR LUBRICANT EP 90,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|EP_90|IS_10522,STANDALONE,,,
2d6fb95d-3abc-5c48-a625-4ad8db4e992a,CMM-LUBRIC-0B41EA-001,CPCL-622743,CPCL,INDUSTRIAL GEAR LUBRICANT EP 140,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|EP_140|IS_10522,STANDALONE,,,
384b244d-3412-5908-b48e-d86a3e3320d6,CMM-LUBRIC-0C699B-001,ONGC-338156,ONGC,GEAR OIL EP 90,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|EP_90|IS_10522,STANDALONE,,,
0a4d363f-e647-52bd-a9ba-08a9908c460b,CMM-LUBRIC-0FB662-001,ONGC-590483,ONGC,EP GEAR OIL ISO VG 220,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|ISO_VG_220|IS_10522_ISO_VG_220,STANDALONE,,,
12bdf12d-5da8-5d12-82e2-fe84ff1ea5bd,CMM-LUBRIC-1A6313-001,CPCL-809900,CPCL,EP GEAR OIL ISO VG 320,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|ISO_VG_320|IS_10522_ISO_VG_320,STANDALONE,,,
8f0528b3-aaef-5d3f-93c7-ba797d1d879b,CMM-LUBRIC-2164BC-001,ONGC-823306,ONGC,EP GEAR OIL ISO VG 320,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|ISO_VG_320|IS_10522_ISO_VG_320,STANDALONE,,,
44e3a978-d310-562b-88e2-08886903d43c,CMM-LUBRIC-24839E-001,HPCL-851859,HPCL,EP GEAR OIL EP 140,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|EP_140|IS_10522,STANDALONE,,,
c55937bd-833f-535c-a49a-ce5ee7a30f23,CMM-LUBRIC-29FE83-001,ONGC-779831,ONGC,EP GEAR OIL ISO VG 320,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|ISO_VG_320|IS_10522_ISO_VG_320,STANDALONE,,,
a722a41e-93af-5329-8784-43e4409153f3,CMM-LUBRIC-346D81-001,CPCL-744934,CPCL,GEAR OIL ISO VG 320,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|ISO_VG_320|IS_10522_ISO_VG_320,STANDALONE,,,
8b58b8c1-1055-5a20-b193-dee4f6a1e4af,CMM-LUBRIC-35FEE4-001,ONGC-734921,ONGC,EP GEAR OIL ISO VG 320,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|ISO_VG_320|IS_10522_ISO_VG_320,STANDALONE,,,
5c8962ae-35ad-5ad2-8487-67156028541b,CMM-LUBRIC-378EFA-001,HPCL-917471,HPCL,EP GEAR OIL EP 90,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|EP_90|IS_10522,STANDALONE,,,
2c81eaf5-29ca-596b-813f-34b98b02f6d1,CMM-LUBRIC-3B7909-001,HPCL-947560,HPCL,INDUSTRIAL GEAR LUBRICANT ISO VG 220,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|ISO_VG_220|IS_10522_ISO_VG_220,STANDALONE,,,
dca51170-083c-50dd-bba8-668dc1b94fba,CMM-LUBRIC-3DB499-001,ONGC-593893,ONGC,GEAR OIL EP 140,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|EP_140|IS_10522,STANDALONE,,,
0bcbead6-0cc5-518f-8289-a476e193516c,CMM-LUBRIC-3E0C9E-001,HPCL-864102,HPCL,INDUSTRIAL GEAR LUBRICANT ISO VG 320,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|ISO_VG_320|IS_10522_ISO_VG_320,STANDALONE,,,
cdf757ce-c82d-54b4-9641-4c20dcfe971c,CMM-LUBRIC-41EBE5-001,HPCL-272907,HPCL,INDUSTRIAL GEAR LUBRICANT EP 140,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|EP_140|IS_10522,STANDALONE,,,
8d010bfc-4ba8-5141-9a0a-17f163cbe9cd,CMM-LUBRIC-420730-001,IOCL-516009,IOCL,GEAR OIL ISO VG 320,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|ISO_VG_320|IS_10522_ISO_VG_320,STANDALONE,,,
e6cd42da-50ad-5691-be86-a297333f09e3,CMM-LUBRIC-45D000-001,ONGC-462567,ONGC,GEAR OIL EP 90,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|EP_90|IS_10522,STANDALONE,,,
d8bf2938-59e7-5ae7-949c-fe7481ca4e62,CMM-LUBRIC-46C6BF-001,IOCL-878056,IOCL,INDUSTRIAL GEAR LUBRICANT EP 140,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|EP_140|IS_10522,STANDALONE,,,
03188ee2-2818-5712-ae36-24e0d37f8bf9,CMM-LUBRIC-4896AA-001,IOCL-939448,IOCL,GEAR OIL ISO VG 220,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|ISO_VG_220|IS_10522_ISO_VG_220,STANDALONE,,,
4ad2813e-89bf-519a-86c3-4060170c15c8,CMM-LUBRIC-4E182A-001,IOCL-494781,IOCL,GEAR OIL EP 140,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|EP_140|IS_10522,STANDALONE,,,
5d406b35-1990-5064-970f-61bca12a2c41,CMM-LUBRIC-539292-001,IOCL-668155,IOCL,GEAR OIL ISO VG 320,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|ISO_VG_320|IS_10522_ISO_VG_320,STANDALONE,,,
9b8ce1bd-496f-5063-b852-ea3628ab4a79,CMM-LUBRIC-684E48-001,ONGC-241972,ONGC,GEAR OIL ISO VG 220,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|ISO_VG_220|IS_10522_ISO_VG_220,STANDALONE,,,
1fd1ef26-ac90-58ba-a0da-8807167f0a1f,CMM-LUBRIC-6B2D5B-001,CPCL-313892,CPCL,GEAR OIL ISO VG 220,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|ISO_VG_220|IS_10522_ISO_VG_220,STANDALONE,,,
0a89d91d-3a4d-5bd8-842b-a4c8aae02c6b,CMM-LUBRIC-6E6D60-001,ONGC-751748,ONGC,INDUSTRIAL GEAR LUBRICANT EP 140,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|EP_140|IS_10522,STANDALONE,,,
9ca2bf88-65a5-59cf-b8c8-6ceb762f09eb,CMM-LUBRIC-7589B6-001,CPCL-472157,CPCL,GEAR OIL EP 140,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|EP_140|IS_10522,STANDALONE,,,
582f95fd-17a8-5627-992d-94878660b5e2,CMM-LUBRIC-759D48-001,HPCL-398925,HPCL,GEAR OIL EP 90,LUBRICANT|LUBRICANT|MINERAL_OIL|MINERAL_OIL|EP_90|IS_10522,STANDALONE,,,
