opportunity_id,opportunity_type,cmm_code,source_cpses,material_codes,trigger_metric,trigger_value,threshold,reason,evidence_reference
9f614783-5a51-51a9-afce-ad47c52b9e07,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-3BAF8F-001,BHEL;Coal India;NMDC;NTPC;ONGC;SAIL,BHEL-500055;CIL-400048;NMDC-410057;NTPC-200051;ONGC-100053;SAIL-300063,cpse_count,6,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
a2811973-2a52-5f72-ab72-3c7914d5456a,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-3C5B7C-001,BHEL;HPCL;NTPC;ONGC;SAIL,BHEL-500046;HPCL-120050;NTPC-200043;ONGC-100045;SAIL-300052,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
c446ea1a-3b7b-5796-8631-0f3ebfc40eae,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-42698F-001,HPCL;NMDC;ONGC,HPCL-120075;NMDC-410077;ONGC-100070,cpse_count,3,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
8be6cc3f-65f7-5afe-bff2-763262237803,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-49C4F4-001,BHEL;HPCL;SAIL,BHEL-500047;HPCL-120051;SAIL-300053,cpse_count,3,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
1389cdae-1ef5-5e2e-9bf4-2f39dba54105,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-4E2A15-001,BHEL;HPCL;ONGC,BHEL-500004;HPCL-120002;ONGC-100006,cpse_count,3,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
4d4d5d82-64b5-50a3-b540-cda07ad8d4ae,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-567132-001,NTPC;ONGC,NTPC-200177;ONGC-100193,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
f873e958-e1fd-5326-884d-ee751768e2ef,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-5FC852-001,BHEL;SAIL,BHEL-500188;SAIL-300194,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
0d759c94-5916-565b-9454-a11859668687,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-67E91A-001,BHEL;IOCL,BHEL-500140;IOCL-110121,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
b42b3d5b-45c4-5840-9a0f-0edaa62f1523,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-68A5E4-001,BHEL;IOCL;NTPC;ONGC,BHEL-500075;IOCL-110068;NTPC-200067;ONGC-100069,cpse_count,4,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
e78a48b7-3946-5c62-9b84-97b213cfcf70,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-69E890-001,BHEL;HPCL,BHEL-500122;HPCL-120129,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
99986987-f6f9-5e78-8568-6abbb8b43f69,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-775C7D-001,IOCL;ONGC,IOCL-110117;ONGC-100139,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
0f3072a7-1cf8-54ae-af28-2c96e23ce04c,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-779420-001,IOCL;NTPC;ONGC;SAIL,IOCL-110005;NTPC-200003;ONGC-100004;SAIL-300005,cpse_count,4,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
08b341d7-84d6-5e65-b24e-8b3a6e083761,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-7A5764-001,BHEL;HPCL;NMDC;SAIL,BHEL-500041;HPCL-120045;NMDC-410042;SAIL-300045,cpse_count,4,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
7808358b-d143-5f31-899c-3b530cbb1450,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-7F1EC6-001,BHEL;ONGC,BHEL-500150;ONGC-100147,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
0eb9e64e-abb6-5203-bc49-734fb626811b,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-814451-001,BHEL;IOCL;NTPC;SAIL,BHEL-500016;IOCL-110020;NTPC-200016;SAIL-300021,cpse_count,4,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
0b400a1e-ff79-515c-8ebe-174d5d9441d1,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-814B57-001,Coal India;HPCL,CIL-400170;HPCL-120177,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
d5c96b63-c8eb-5a67-a418-af25c6fc7f58,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-886747-001,Coal India;HPCL;ONGC;SAIL,CIL-400040;HPCL-120049;ONGC-100044;SAIL-300051,cpse_count,4,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
92bea804-30b8-59a1-86fd-02cd8788ef31,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-887486-001,BHEL;IOCL;NMDC;NTPC;ONGC,BHEL-500054;IOCL-110057;NMDC-410056;NTPC-200050;ONGC-100052,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
fe156b33-bd32-5ff7-bcc4-62651729cc87,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-888E21-001,BHEL;HPCL;NMDC,BHEL-500068;HPCL-120069;NMDC-410069,cpse_count,3,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
a44c81ea-808c-5d3d-8bfa-feb3a0f38e54,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-91DF1A-001,Coal India;IOCL;NTPC;ONGC,CIL-400033;IOCL-110043;NTPC-200037;ONGC-100037,cpse_count,4,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
03f27c9b-84cd-5936-855a-9c8eb8027a19,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-9AEB33-001,NTPC;SAIL,NTPC-200116;SAIL-300130,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
3dcc7135-b630-566e-9231-13ccd46f1c0f,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-9F93F7-001,BHEL;Coal India;NMDC;NTPC;ONGC,BHEL-500038;CIL-400032;NMDC-410038;NTPC-200036;ONGC-100036,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
ecc44527-22e3-506c-aaef-69e2214276b9,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-A6DA56-001,IOCL;NMDC;SAIL,IOCL-110077;NMDC-410085;SAIL-300086,cpse_count,3,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
268263ef-8ffa-5549-a67c-e2c753f64dea,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-A71D7A-001,NMDC;NTPC,NMDC-410116;NTPC-200115,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
d1aef67d-65b1-56e0-946c-f88d1e17ecf1,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-A7BB01-001,BHEL;SAIL,BHEL-500166;SAIL-300170,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
fed48e7d-a765-5c6a-81f5-2cb05628b91d,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-A8BD86-001,Coal India;HPCL;NMDC;NTPC;ONGC;SAIL,CIL-400005;HPCL-120003;NMDC-410004;NTPC-200005;ONGC-100007;SAIL-300007,cpse_count,6,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
4e56107d-0de6-5908-8811-453799c5e9dd,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-A96212-001,IOCL;SAIL,IOCL-110174;SAIL-300195,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
215a0c7f-d0ea-5ff4-b650-15573a43ca79,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-AAC4DA-001,HPCL;NMDC;SAIL,HPCL-120022;NMDC-410020;SAIL-300025,cpse_count,3,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
81c1aaad-dc84-507d-bd10-a47f269b1256,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-AE5889-001,BHEL;Coal India;IOCL;NMDC;ONGC;SAIL,BHEL-500045;CIL-400037;IOCL-110048;NMDC-410046;ONGC-100041;SAIL-300049,cpse_count,6,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
be9812d4-c17d-53e0-8e0d-03b5693a380c,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-B78A58-001,Coal India;IOCL,CIL-400165;IOCL-110157,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
29e78123-e1ca-50a2-b3c9-f69765ac42c4,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-B95E69-001,HPCL;NMDC,HPCL-120132;NMDC-410127,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
91e022ba-80d7-5c89-a91b-1c9ab2e1c45a,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-BBD3DF-001,Coal India;HPCL;IOCL;NMDC;ONGC;SAIL,CIL-400009;HPCL-120010;IOCL-110014;NMDC-410012;ONGC-100014;SAIL-300017,cpse_count,6,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
579f34f5-3754-55f1-9b5d-b99baa1466a1,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-BF141A-001,ONGC;SAIL,ONGC-100203;SAIL-300192,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
5ff8e98a-4558-5d47-b4d0-7cf89be5c415,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-C0AB5E-001,IOCL;NMDC,IOCL-110146;NMDC-410162,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
d69f3795-4cdd-56e1-b674-cb04296091fd,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-C9F1AA-001,BHEL;HPCL;IOCL;ONGC;SAIL,BHEL-500005;HPCL-120004;IOCL-110006;ONGC-100008;SAIL-300008,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
730edc46-8449-576a-914c-6ac75ebe62f7,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-CA4F29-001,IOCL;NMDC;SAIL,IOCL-110065;NMDC-410071;SAIL-300075,cpse_count,3,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
5c73945d-917f-5e55-a451-fac16d5db19f,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-D565F3-001,Coal India;IOCL;NMDC;ONGC,CIL-400101;IOCL-110100;NMDC-410106;ONGC-100108,cpse_count,4,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
e097ee06-2fa0-5ce3-9ba0-fa0ec481bc8c,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-D67C66-001,Coal India;HPCL;IOCL;NTPC;ONGC;SAIL,CIL-400085;HPCL-120097;IOCL-110092;NTPC-200090;ONGC-100095;SAIL-300101,cpse_count,6,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
b45daaaa-3aa1-5617-bdc4-10dc2b35c294,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-D724AE-001,Coal India;NTPC,CIL-400142;NTPC-200146,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
f5745de0-f736-516d-a744-6671856d6810,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-E0FB6D-001,BHEL;HPCL;NMDC;NTPC;ONGC,BHEL-500013;HPCL-120011;NMDC-410013;NTPC-200013;ONGC-100015,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
f159ba0b-920c-5e5f-99cb-f9b97115ccb8,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-EB17F7-001,BHEL;HPCL;NTPC;ONGC;SAIL,BHEL-500056;HPCL-120058;NTPC-200052;ONGC-100056;SAIL-300066,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
face37e3-8f61-5930-989d-693ca2f94c97,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-ED1BE7-001,BHEL;Coal India;NMDC;NTPC,BHEL-500070;CIL-400063;NMDC-410072;NTPC-200062,cpse_count,4,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
aa1bf236-53b8-5b21-b5b5-0cc96215c683,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-EE1D45-001,BHEL;ONGC,BHEL-500165;ONGC-100170,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
e77d4cfe-6ca9-5cef-b7b6-13842a58dcf8,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-F76C77-001,Coal India;HPCL;IOCL;NMDC;ONGC;SAIL,CIL-400024;HPCL-120035;IOCL-110033;NMDC-410031;ONGC-100029;SAIL-300035,cpse_count,6,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
a908023e-aa68-562a-9bd3-81e2fe264146,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PIPEF-FEC860-001,BHEL;NMDC,BHEL-500176;NMDC-410179,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
7d8a7020-021a-5d4d-87cd-159fb3391ff3,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-04A30D-001,Coal India;ONGC,CIL-400152;ONGC-100166,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
c992273f-2687-5ca4-9b14-250b90a469d0,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-0F45F6-001,Coal India;HPCL;IOCL;ONGC;SAIL,CIL-400010;HPCL-120012;IOCL-110015;ONGC-100138;SAIL-300018,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
521116c5-f229-548d-add1-2e56955a2d7f,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-137846-001,BHEL;ONGC,BHEL-500153;ONGC-100154,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
921f9b6a-5999-59df-9ca9-3664e344036b,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-13DAB4-001,BHEL;HPCL;NTPC;ONGC;SAIL,BHEL-500095;HPCL-120096;NTPC-200089;ONGC-100094;SAIL-300100,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
d7684c03-7669-5cbb-ab03-7272ebf3c5d7,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-173478-001,IOCL;NMDC;NTPC;SAIL,IOCL-110162;NMDC-410177;NTPC-200148;SAIL-300155,cpse_count,4,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
0c745aa6-76c9-5ce6-ad05-33696cbbcbec,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-257C0D-001,Coal India;HPCL;NTPC;SAIL,CIL-400020;HPCL-120032;NTPC-200028;SAIL-300031,cpse_count,4,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
17016d81-faa8-5e80-988f-5b8f8b5c1fba,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-28DDB3-001,Coal India;ONGC,CIL-400158;ONGC-100171,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
a3869ea9-82d3-546c-b812-805d935e4d6b,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-2F3FCE-001,HPCL;IOCL;NMDC,HPCL-120015;IOCL-110018;NMDC-410016,cpse_count,3,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
5e1b4762-a131-5fa0-a131-f896858f8e80,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-329011-001,BHEL;Coal India;IOCL;NMDC;NTPC,BHEL-500049;CIL-400043;IOCL-110053;NMDC-410050;NTPC-200047,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
e6a54d5f-b5e6-56c0-b512-82210fbc1f41,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-357758-001,BHEL;Coal India;NMDC;NTPC;ONGC,BHEL-500006;CIL-400006;NMDC-410005;NTPC-200006;ONGC-100009,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
b78069b7-75bc-502d-bb8a-93e0d9d3076c,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-36F968-001,BHEL;NMDC,BHEL-500133;NMDC-410134,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
755b23e1-5b74-5e0c-8b01-a02f6f7d3117,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-4393F2-001,BHEL;NMDC,BHEL-500124;NMDC-410126,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
2de90fd8-000c-52f2-ace3-f2433b316829,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-6061C6-001,NMDC;NTPC,NMDC-410167;NTPC-200155,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
cb0e77a9-eac0-561d-ac82-40ba4eddad99,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-67F25D-001,HPCL;IOCL,HPCL-120152;IOCL-110138,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
3685a3be-3deb-5492-920c-813b6c390197,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-71A39E-001,BHEL;Coal India;IOCL;ONGC;SAIL,BHEL-500031;CIL-400025;IOCL-110034;ONGC-100030;SAIL-300036,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
bc83e2c1-1a8a-5ae0-9f87-f648951b181a,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-7D55C9-001,IOCL;NMDC;NTPC;ONGC;SAIL,IOCL-110055;NMDC-410054;NTPC-200049;ONGC-100049;SAIL-300059,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
c0dbf993-a5a9-56d5-a042-bdd52088ae08,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-824C56-001,HPCL;SAIL,HPCL-120179;SAIL-300185,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
aff34968-9ab3-5450-b7a9-17b7a03ceac9,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-82AEB3-001,BHEL;HPCL;IOCL;NMDC;SAIL,BHEL-500042;HPCL-120046;IOCL-110046;NMDC-410044;SAIL-300047,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
fd0479c9-c38f-558f-8d83-a2f0954799c7,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-837FD0-001,BHEL;Coal India;ONGC,BHEL-500060;CIL-400057;ONGC-100060,cpse_count,3,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
429d4563-0d3a-53f3-86d0-1485bfe9fc47,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-8BAE9F-001,BHEL;Coal India;HPCL;IOCL;NMDC;NTPC,BHEL-500058;CIL-400054;HPCL-120062;IOCL-110060;NMDC-410061;NTPC-200055,cpse_count,6,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
973a03c2-6491-5528-abba-bfcfb1985c65,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-904476-001,BHEL;IOCL;NTPC,BHEL-500142;IOCL-110126;IOCL-110180;NTPC-200188,cpse_count,3,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
c4d4ccfd-e2f7-5f45-bf84-b7cfe57f2bc9,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-9080C7-001,HPCL;NTPC;SAIL,HPCL-120079;NTPC-200073;SAIL-300082,cpse_count,3,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
b50398a0-78aa-5cbd-a9bd-f8de194ac2e9,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-986768-001,Coal India;IOCL;NMDC;NTPC;ONGC;SAIL,CIL-400004;IOCL-110004;NMDC-410003;NTPC-200002;ONGC-100003;SAIL-300004,cpse_count,6,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
c087afb4-8b14-55ca-88f9-3e03e5aecae2,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-9B401B-001,BHEL;IOCL,BHEL-500141;IOCL-110122,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
5ac5380a-9f09-52dd-92a5-0b2ebc7611a6,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-9ED4F4-001,Coal India;HPCL;IOCL;NMDC;ONGC;SAIL,CIL-400074;HPCL-120089;IOCL-110083;NMDC-410090;ONGC-100084;SAIL-300090,cpse_count,6,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
01040ae3-55a0-577e-8644-e0851ca09444,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-BA45D5-001,Coal India;HPCL;IOCL;NTPC;ONGC;SAIL,CIL-400084;HPCL-120095;IOCL-110091;NTPC-200088;ONGC-100093;SAIL-300099,cpse_count,6,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
8cb30d2d-8f19-5040-a0eb-8fbb7b249486,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-BBD3FB-001,HPCL;NTPC,HPCL-120120;NTPC-200111,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
9f91cf60-119b-5afe-ac8c-3dd16a9d7d91,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-C40088-001,HPCL;SAIL,HPCL-120162;SAIL-300161,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
5f94d32b-1cd6-5c00-ae94-d32277a23ea4,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-CBCD97-001,BHEL;NMDC,BHEL-500135;NMDC-410137,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
f98e7e16-5552-5882-bdba-9fe75a472292,MULTI_CPSE_DEMAND_AGGREGATION,CMM-PUMP-CD436E-001,Coal India;SAIL,CIL-400146;SAIL-300154,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
