source_material_code,source_cpse,candidate_material_code,candidate_cpse,source_canonical_key,candidate_canonical_key,canonical_key_exact,description_similarity,embedding_similarity,attribute_agreement,evaluated_attribute_count,blocking_strategies,conflict_present,conflict_details,engineering_conflict_class,engineering_incompatibility,penalty_applied,final_match_score,confidence_level,evidence_summary,material_family_similarity,material_type_similarity,material_subtype_similarity,material_similarity,material_grade_similarity,nominal_size_similarity,size_similarity,length_similarity,width_similarity,height_similarity,diameter_similarity,thickness_similarity,pressure_class_similarity,schedule_similarity,rating_similarity,standard_similarity,coating_similarity,connection_type_similarity,end_type_similarity,construction_similarity,orientation_similarity,candidate_id,candidate_rank
HPCL-950698,HPCL,CPCL-704697,CPCL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|50_MM|API_610|PAINTED|HORIZONTAL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|100_MM|API_610|PAINTED|HORIZONTAL,False,0.9617,0.9981,0.9659,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1822,LOW,Embedding sim: 1.00 | Description sim: 0.96 | Attribute agreement: 0.97 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '50 MM' vs '100 MM',1.0,1.0,,1.0,1.0,,0.7273,,,,,,,,,1.0,1.0,,,,1.0,CAN-018617,17
HPCL-950698,HPCL,ONGC-117359,ONGC,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|50_MM|API_610|PAINTED|HORIZONTAL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|100_MM|API_610|PAINTED|HORIZONTAL,False,0.9617,0.9981,0.9659,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1822,LOW,Embedding sim: 1.00 | Description sim: 0.96 | Attribute agreement: 0.97 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '50 MM' vs '100 MM',1.0,1.0,,1.0,1.0,,0.7273,,,,,,,,,1.0,1.0,,,,1.0,CAN-018618,18
HPCL-950698,HPCL,IOCL-839964,IOCL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|50_MM|API_610|PAINTED|HORIZONTAL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|100_MM|API_610|PAINTED|HORIZONTAL,False,0.9617,0.9981,0.9659,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1822,LOW,Embedding sim: 1.00 | Description sim: 0.96 | Attribute agreement: 0.97 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '50 MM' vs '100 MM',1.0,1.0,,1.0,1.0,,0.7273,,,,,,,,,1.0,1.0,,,,1.0,CAN-018619,19
HPCL-950698,HPCL,HPCL-380303,HPCL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|50_MM|API_610|PAINTED|HORIZONTAL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|100_MM|API_610|PAINTED|HORIZONTAL,False,0.9617,0.9981,0.9659,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1822,LOW,Embedding sim: 1.00 | Description sim: 0.96 | Attribute agreement: 0.97 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '50 MM' vs '100 MM',1.0,1.0,,1.0,1.0,,0.7273,,,,,,,,,1.0,1.0,,,,1.0,CAN-018620,20
HPCL-950698,HPCL,CPCL-326724,CPCL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|50_MM|API_610|PAINTED|HORIZONTAL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|40_MM|API_610|PAINTED,False,0.9112,0.9893,0.85,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.129,LOW,Embedding sim: 0.99 | Description sim: 0.91 | Attribute agreement: 0.85 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '50 MM' vs '40 MM',1.0,1.0,,1.0,1.0,,0.8,,,,,,,,,1.0,1.0,,,,0.0,CAN-018621,21
HPCL-950698,HPCL,ONGC-802351,ONGC,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|50_MM|API_610|PAINTED|HORIZONTAL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|40_MM|API_610|PAINTED,False,0.9112,0.9893,0.85,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.129,LOW,Embedding sim: 0.99 | Description sim: 0.91 | Attribute agreement: 0.85 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '50 MM' vs '40 MM',1.0,1.0,,1.0,1.0,,0.8,,,,,,,,,1.0,1.0,,,,0.0,CAN-018622,22
HPCL-950698,HPCL,ONGC-655493,ONGC,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|50_MM|API_610|PAINTED|HORIZONTAL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|40_MM|API_610|PAINTED,False,0.9112,0.9893,0.85,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.129,LOW,Embedding sim: 0.99 | Description sim: 0.91 | Attribute agreement: 0.85 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '50 MM' vs '40 MM',1.0,1.0,,1.0,1.0,,0.8,,,,,,,,,1.0,1.0,,,,0.0,CAN-018623,23
HPCL-950698,HPCL,HPCL-504832,HPCL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|50_MM|API_610|PAINTED|HORIZONTAL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|40_MM|API_610|PAINTED,False,0.9112,0.9893,0.85,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.129,LOW,Embedding sim: 0.99 | Description sim: 0.91 | Attribute agreement: 0.85 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '50 MM' vs '40 MM',1.0,1.0,,1.0,1.0,,0.8,,,,,,,,,1.0,1.0,,,,0.0,CAN-018624,24
HPCL-950698,HPCL,HPCL-803682,HPCL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|50_MM|API_610|PAINTED|HORIZONTAL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|40_MM|API_610|PAINTED,False,0.9112,0.9893,0.85,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.129,LOW,Embedding sim: 0.99 | Description sim: 0.91 | Attribute agreement: 0.85 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '50 MM' vs '40 MM',1.0,1.0,,1.0,1.0,,0.8,,,,,,,,,1.0,1.0,,,,0.0,CAN-018625,25
HPCL-950698,HPCL,IOCL-128597,IOCL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|50_MM|API_610|PAINTED|HORIZONTAL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|25_MM|API_610|PAINTED,False,0.8876,0.989,0.85,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1266,LOW,Embedding sim: 0.99 | Description sim: 0.89 | Attribute agreement: 0.85 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '50 MM' vs '25 MM',1.0,1.0,,1.0,1.0,,0.8,,,,,,,,,1.0,1.0,,,,0.0,CAN-018626,26
HPCL-950698,HPCL,CPCL-483031,CPCL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|50_MM|API_610|PAINTED|HORIZONTAL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|25_MM|API_610|PAINTED,False,0.8876,0.989,0.85,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1266,LOW,Embedding sim: 0.99 | Description sim: 0.89 | Attribute agreement: 0.85 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '50 MM' vs '25 MM',1.0,1.0,,1.0,1.0,,0.8,,,,,,,,,1.0,1.0,,,,0.0,CAN-018627,27
HPCL-950698,HPCL,CPCL-935557,CPCL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|50_MM|API_610|PAINTED|HORIZONTAL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|25_MM|API_610|PAINTED,False,0.8876,0.989,0.85,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1266,LOW,Embedding sim: 0.99 | Description sim: 0.89 | Attribute agreement: 0.85 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '50 MM' vs '25 MM',1.0,1.0,,1.0,1.0,,0.8,,,,,,,,,1.0,1.0,,,,0.0,CAN-018628,28
HPCL-950698,HPCL,HPCL-751402,HPCL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|50_MM|API_610|PAINTED|HORIZONTAL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|25_MM|API_610|PAINTED,False,0.8876,0.989,0.85,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1266,LOW,Embedding sim: 0.99 | Description sim: 0.89 | Attribute agreement: 0.85 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '50 MM' vs '25 MM',1.0,1.0,,1.0,1.0,,0.8,,,,,,,,,1.0,1.0,,,,0.0,CAN-018629,29
HPCL-950698,HPCL,HPCL-543755,HPCL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|50_MM|API_610|PAINTED|HORIZONTAL,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|25_MM|API_610|PAINTED,False,0.8876,0.989,0.85,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1266,LOW,Embedding sim: 0.99 | Description sim: 0.89 | Attribute agreement: 0.85 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '50 MM' vs '25 MM',1.0,1.0,,1.0,1.0,,0.8,,,,,,,,,1.0,1.0,,,,0.0,CAN-018630,30
IOCL-448367,IOCL,CPCL-352241,CPCL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,True,1.0,1.0,1.0,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm'; CPCL-352241: size: '3-wire' vs '300 mm',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (8 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,CAN-018631,1
IOCL-448367,IOCL,CPCL-632312,CPCL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,True,1.0,1.0,1.0,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm'; CPCL-632312: size: '3-wire' vs '300 mm',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (8 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,CAN-018632,2
IOCL-448367,IOCL,CPCL-608976,CPCL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,True,1.0,1.0,1.0,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (8 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,CAN-018633,3
IOCL-448367,IOCL,ONGC-753712,ONGC,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,True,1.0,1.0,1.0,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (8 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,CAN-018634,4
IOCL-448367,IOCL,CPCL-158272,CPCL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,True,1.0,1.0,1.0,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (8 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,CAN-018635,5
IOCL-448367,IOCL,ONGC-390880,ONGC,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,True,1.0,1.0,1.0,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm'; ONGC-390880: size: '3-wire' vs '300 mm',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (8 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,CAN-018636,6
IOCL-448367,IOCL,CPCL-560265,CPCL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,True,1.0,1.0,1.0,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (8 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,CAN-018637,7
IOCL-448367,IOCL,ONGC-230545,ONGC,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,True,1.0,1.0,1.0,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (8 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,CAN-018638,8
IOCL-448367,IOCL,CPCL-170282,CPCL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,True,1.0,1.0,1.0,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (8 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,CAN-018639,9
IOCL-448367,IOCL,IOCL-209991,IOCL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,True,1.0,1.0,1.0,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm'; IOCL-209991: size: '3-wire' vs '300 mm',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (8 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,CAN-018640,10
IOCL-448367,IOCL,IOCL-886491,IOCL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,True,1.0,1.0,1.0,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm'; IOCL-886491: size: '3-wire' vs '300 mm',NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (8 attrs) | Status: NO_CONFLICT,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,CAN-018641,11
IOCL-448367,IOCL,CPCL-324962,CPCL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|8_MM|IEC_60751|STAINLESS_STEEL,False,0.9749,0.9979,0.9583,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm',SOFT_ENGINEERING_DIFFERENCE,False,0.15,0.5304,LOW,Embedding sim: 1.00 | Description sim: 0.97 | Attribute agreement: 0.96 (8 attrs) | Status: SOFT_ENGINEERING_DIFFERENCE | Penalty: -0.15 | Notes: Diameter dimension variance: '10 MM' vs '8 MM',1.0,1.0,,,1.0,,1.0,1.0,,,0.6667,,,,,1.0,1.0,,,,,CAN-018642,12
IOCL-448367,IOCL,IOCL-440766,IOCL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|8_MM|IEC_60751|STAINLESS_STEEL,False,0.9749,0.9979,0.9583,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm'; IOCL-440766: size: '3-wire' vs '300 mm',SOFT_ENGINEERING_DIFFERENCE,False,0.15,0.5304,LOW,Embedding sim: 1.00 | Description sim: 0.97 | Attribute agreement: 0.96 (8 attrs) | Status: SOFT_ENGINEERING_DIFFERENCE | Penalty: -0.15 | Notes: Diameter dimension variance: '10 MM' vs '8 MM',1.0,1.0,,,1.0,,1.0,1.0,,,0.6667,,,,,1.0,1.0,,,,,CAN-018643,13
IOCL-448367,IOCL,HPCL-294876,HPCL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|500_MM|8_MM|IEC_60751|STAINLESS_STEEL,False,0.9648,0.9959,0.9375,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm',SOFT_ENGINEERING_DIFFERENCE,False,0.15,0.5207,LOW,Embedding sim: 1.00 | Description sim: 0.96 | Attribute agreement: 0.94 (8 attrs) | Status: SOFT_ENGINEERING_DIFFERENCE | Penalty: -0.15 | Notes: Length dimension variance: '300 MM' vs '500 MM',1.0,1.0,,,1.0,,1.0,0.8333,,,0.6667,,,,,1.0,1.0,,,,,CAN-018644,14
IOCL-448367,IOCL,CPCL-508791,CPCL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|500_MM|8_MM|IEC_60751|STAINLESS_STEEL,False,0.9648,0.9959,0.9375,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm'; CPCL-508791: size: '3-wire' vs '500 mm',SOFT_ENGINEERING_DIFFERENCE,False,0.15,0.5207,LOW,Embedding sim: 1.00 | Description sim: 0.96 | Attribute agreement: 0.94 (8 attrs) | Status: SOFT_ENGINEERING_DIFFERENCE | Penalty: -0.15 | Notes: Length dimension variance: '300 MM' vs '500 MM',1.0,1.0,,,1.0,,1.0,0.8333,,,0.6667,,,,,1.0,1.0,,,,,CAN-018645,15
IOCL-448367,IOCL,HPCL-905833,HPCL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|500_MM|8_MM|IEC_60751|STAINLESS_STEEL,False,0.9648,0.9959,0.9375,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm',SOFT_ENGINEERING_DIFFERENCE,False,0.15,0.5207,LOW,Embedding sim: 1.00 | Description sim: 0.96 | Attribute agreement: 0.94 (8 attrs) | Status: SOFT_ENGINEERING_DIFFERENCE | Penalty: -0.15 | Notes: Length dimension variance: '300 MM' vs '500 MM',1.0,1.0,,,1.0,,1.0,0.8333,,,0.6667,,,,,1.0,1.0,,,,,CAN-018646,16
IOCL-448367,IOCL,IOCL-185628,IOCL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|500_MM|8_MM|IEC_60751|STAINLESS_STEEL,False,0.9648,0.9959,0.9375,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm',SOFT_ENGINEERING_DIFFERENCE,False,0.15,0.5207,LOW,Embedding sim: 1.00 | Description sim: 0.96 | Attribute agreement: 0.94 (8 attrs) | Status: SOFT_ENGINEERING_DIFFERENCE | Penalty: -0.15 | Notes: Length dimension variance: '300 MM' vs '500 MM',1.0,1.0,,,1.0,,1.0,0.8333,,,0.6667,,,,,1.0,1.0,,,,,CAN-018647,17
IOCL-448367,IOCL,CPCL-899064,CPCL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|500_MM|6_MM|IEC_60751|STAINLESS_STEEL,False,0.9648,0.9951,0.9375,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm',SOFT_ENGINEERING_DIFFERENCE,False,0.15,0.5205,LOW,Embedding sim: 1.00 | Description sim: 0.96 | Attribute agreement: 0.94 (8 attrs) | Status: SOFT_ENGINEERING_DIFFERENCE | Penalty: -0.15 | Notes: Length dimension variance: '300 MM' vs '500 MM',1.0,1.0,,,1.0,,1.0,0.8333,,,0.6667,,,,,1.0,1.0,,,,,CAN-018648,18
IOCL-448367,IOCL,ONGC-472413,ONGC,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|300_MM|10_MM|IEC_60751|STAINLESS_STEEL,INSTRUMENTATION|TEMPERATURE_SENSOR|PT100|3_WIRE|500_MM|6_MM|IEC_60751|STAINLESS_STEEL,False,0.9648,0.9951,0.9375,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,IOCL-448367: size: '3-wire' vs '300 mm',SOFT_ENGINEERING_DIFFERENCE,False,0.15,0.5205,LOW,Embedding sim: 1.00 | Description sim: 0.96 | Attribute agreement: 0.94 (8 attrs) | Status: SOFT_ENGINEERING_DIFFERENCE | Penalty: -0.15 | Notes: Length dimension variance: '300 MM' vs '500 MM',1.0,1.0,,,1.0,,1.0,0.8333,,,0.6667,,,,,1.0,1.0,,,,,CAN-018649,19
