fact_id,source_cpse,material_code,material_description,cmm_code,material_category,material_type,unit_of_measure,plant,material_status,annual_consumption,last_purchase_date,manufacturer,manufacturer_part_no
74656043-42de-5e4d-a8ee-f07f178f6c22,IOCL,IOCL-110178,GLOBE VALVE 150# SS316 4 in,CMM-VALVE-2C542C-001,Valves,Globe Valve,NOS,Gujarat Refinery,Active,11331,2024-07-23,L&T Valves,L&TVAL-GV-4in-47
0fccf6fa-b425-599b-bd73-efaea0af6f3e,IOCL,IOCL-110179,EQUAL TEE 300# Carbon Steel DN 150,CMM-PIPEF-BC9186-001,Pipes & Fittings,Equal Tee,MTR,Barauni Refinery,Slow-Moving,13818,2024-05-22,ISMT,ISM-ET-DN150-49
41b92cba-eb71-5318-ba43-9385a809ad81,IOCL,IOCL-110180,IND.DN 80 Centrifugal Pump - Cast Iron 300#,CMM-PUMP-904476-001,Pumps,Centrifugal Pump,SET,Gujarat Refinery,Active,7247,2025-04-29,WPIL,WPI-CP-DN80-51
3d29a23f-83c3-51bb-86a7-aadfb2239434,IOCL,IOCL-110181,REFINERY FLARE SENSOR 1/2 in NPT SS316,CMM-INSTRU-E2B610-001,Instrumentation,Refinery Flare Sensor,NOS,Mathura Refinery,Active,3039,2025-12-02,ABB,ABB-RFS-1-2inNPT-44
ff009f9e-4331-5de5-9df4-3075937cfd9e,IOCL,IOCL-110182,COKER SLIDE VALVE ASTM A217 C5 4 in,CMM-VALVE-DA9120-001,Valves,Coker Slide Valve,NOS,Barauni Refinery,Active,12364,2025-01-02,Fouress,FOU-CSV-4in-36
5d054d05-bb40-58b1-b7fd-0399cb10ac6a,IOCL,IOCL-110183,COKER SLIDE VALVE 4 in ASTM A217 C5,CMM-VALVE-C4AB63-001,Valves,Coker Slide Valve,NOS,Haldia Refinery,Obsolete,2552,2024-08-29,Fouress,FOU-CSV-4in-73
3b5ea70a-aed5-5ad5-ac0e-59ea448a6ee1,IOCL,IOCL-110184,"STORES ITEM Coker Slide Valve, ASTM A217 C5, SIZE 4 in",CMM-VALVE-6B0728-001,Valves,Coker Slide Valve,NOS,Mathura Refinery,Active,9069,2025-06-08,KSB,KSB-CSV-4in-98
f78cabbf-7150-5590-b568-07adb1c36994,IOCL,IOCL-110185,4 in COKER SLIDE VALVE - ASTM A217 C5,CMM-VALVE-744EAE-001,Valves,Coker Slide Valve,NOS,Haldia Refinery,Slow-Moving,3382,2025-12-11,L&T Valves,L&TVAL-CSV-4in-36
c46792c4-6db5-58b7-8714-35d9eec6db38,IOCL,IOCL-110186,IND.4 in Coker Slide Valve - ASTM A217 C5,CMM-VALVE-E8D56B-001,Valves,Coker Slide Valve,NOS,Panipat Refinery,Active,5031,2025-02-08,L&T Valves,L&TVAL-CSV-4in-79
784e0d06-bc2b-5580-be7b-b34f6aeb78c7,IOCL,IOCL-110187,"Coker Slide Valve, ASTM A217 C5, SIZE 4 in",CMM-VALVE-4BEFDB-001,Valves,Coker Slide Valve,NOS,Barauni Refinery,Active,14023,2024-05-19,Audco,AUD-CSV-4in-55
40fdbb42-d160-5034-85d3-63bee47a7e66,IOCL,IOCL-110188,4 in COKER SLIDE VALVE - ASTM A217 C5,CMM-VALVE-5F2785-001,Valves,Coker Slide Valve,NOS,Haldia Refinery,Active,10944,2024-03-22,Leader Valves,LEAVAL-CSV-4in-02
403d4b10-0e75-522c-a17e-a7269a6dc554,IOCL,IOCL-110189,REFINERY FLARE SENSOR SS316 1/2 in NPT,CMM-INSTRU-CA1232-001,Instrumentation,Refinery Flare Sensor,NOS,Barauni Refinery,Active,11063,2024-01-27,Emerson,EME-RFS-1-2inNPT-92
7bbd8e5b-851e-537f-b9af-8913eb7f2711,IOCL,IOCL-110190,STORES ITEM REFINERY FLARE SENSOR 1/2 in NPT SS316,CMM-INSTRU-57243E-001,Instrumentation,Refinery Flare Sensor,NOS,Gujarat Refinery,Active,8967,2024-02-03,Honeywell,HON-RFS-1-2inNPT-05
be0bff2c-0bee-50e1-909d-fced9a547bb6,IOCL,IOCL-110191,1/2 in NPT REFINERY FLARE SENSOR - SS316,CMM-INSTRU-63AE9C-001,Instrumentation,Refinery Flare Sensor,NOS,Panipat Refinery,Active,4328,2024-06-08,Yokogawa,YOK-RFS-1-2inNPT-99
7167872f-38a9-5d53-b963-cc118409a2f9,IOCL,IOCL-110192,Coker Slide Valve 4 in ASTM A217 C5,CMM-VALVE-E15EAD-001,Valves,Coker Slide Valve,NOS,Barauni Refinery,Active,2003,2024-05-15,Audco,AUD-CSV-4in-86
791ef04c-d128-5f84-816b-e18a214bf29a,IOCL,IOCL-110193,1/2 in NPT REFINERY FLARE SENSOR - SS316,CMM-INSTRU-1A2E94-001,Instrumentation,Refinery Flare Sensor,NOS,Barauni Refinery,Active,10558,2024-06-04,Honeywell,HON-RFS-1-2inNPT-39
70222214-9283-54a3-94c8-796cf3841a0e,IOCL,IOCL-110194,STORES ITEM Coker Slide Valve ASTM A217 C5 4 in,CMM-VALVE-CDF5F5-001,Valves,Coker Slide Valve,NOS,Haldia Refinery,Obsolete,3089,2025-02-01,Audco,AUD-CSV-4in-28
e8ca7009-53dd-559e-8530-fce6d7c8de83,IOCL,IOCL-110195,COKER SLIDE VALVE 4 in ASTM A217 C5,CMM-VALVE-799437-001,Valves,Coker Slide Valve,NOS,Haldia Refinery,Active,6002,2024-10-16,KSB,KSB-CSV-4in-23
788a3407-1eed-5cd1-bf0e-4ea0b30e8e70,IOCL,IOCL-110196,IND.REFINERY FLARE SENSOR SS316 1/2 in NPT,CMM-INSTRU-794286-001,Instrumentation,Refinery Flare Sensor,NOS,Mathura Refinery,Active,275,2024-11-22,Honeywell,HON-RFS-1-2inNPT-93
0927b0e5-dc3d-5e4d-af2b-90e2c4d6997c,IOCL,IOCL-110197,SPARE-REFINERY FLARE SENSOR SS316 1/2 in NPT,CMM-INSTRU-D3E979-001,Instrumentation,Refinery Flare Sensor,NOS,Panipat Refinery,Active,5702,2025-06-27,ABB,ABB-RFS-1-2inNPT-10
361ec8ed-984b-5a8a-8bba-998d10c332de,IOCL,IOCL-110198,Coker Slide Valve 4 in ASTM A217 C5,CMM-VALVE-EA4949-001,Valves,Coker Slide Valve,NOS,Gujarat Refinery,Active,5762,2025-07-27,L&T Valves,L&TVAL-CSV-4in-54
52e4d4d9-0f05-52be-968c-79915bbbd538,IOCL,IOCL-110199,STORES ITEM 4 in Coker Slide Valve - ASTM A217 C5,CMM-VALVE-6BCCE1-001,Valves,Coker Slide Valve,NOS,Mathura Refinery,Active,11989,2025-11-01,Audco,AUD-CSV-4in-28
8fad1dfe-d9d9-59f6-8fd9-981738e4a92f,IOCL,IOCL-110200,"SPARE-COKER SLIDE VALVE, ASTM A217 C5, SIZE 4 in",CMM-VALVE-5B0612-001,Valves,Coker Slide Valve,NOS,Panipat Refinery,Active,7377,2025-07-28,KSB,KSB-CSV-4in-92
e9a9b0f9-1c35-505c-b14d-f2a6d89e4c35,IOCL,IOCL-110201,COKER SLIDE VALVE ASTM A217 C5 4 in,CMM-VALVE-FD973B-001,Valves,Coker Slide Valve,NOS,Haldia Refinery,Active,3105,2025-07-10,KSB,KSB-CSV-4in-97
395270fe-0a50-5af7-9c57-89d27d328a31,IOCL,IOCL-110202,SPARE-COKER SLIDE VALVE ASTM A217 C5 4 in,CMM-VALVE-71F000-001,Valves,Coker Slide Valve,NOS,Gujarat Refinery,Slow-Moving,12542,2024-06-19,Fouress,FOU-CSV-4in-12
3eb66db4-bc08-5f4c-b88b-0a6133fe6d2c,IOCL,IOCL-110203,"IND.COKER SLIDE VALVE, ASTM A217 C5, SIZE 4 in",CMM-VALVE-D51ED1-001,Valves,Coker Slide Valve,NOS,Mathura Refinery,Active,9777,2025-07-17,Fouress,FOU-CSV-4in-11
29d0ec52-b6ee-5f4c-a25c-982674e7bfb0,IOCL,IOCL-110204,"COKER SLIDE VALVE, ASTM A217 C5, SIZE 4 in",CMM-VALVE-D1F8A9-001,Valves,Coker Slide Valve,NOS,Panipat Refinery,Active,6550,2025-06-28,Audco,AUD-CSV-4in-48
48af3bfd-f574-5746-9bc7-1c8ba314c52e,IOCL,IOCL-110205,IND.REFINERY FLARE SENSOR 1/2 in NPT SS316,CMM-INSTRU-C5E6DF-001,Instrumentation,Refinery Flare Sensor,NOS,Gujarat Refinery,Obsolete,3328,2024-04-06,Emerson,EME-RFS-1-2inNPT-81
ea8f2d3a-0c3d-55f1-98fa-43aecab9c5a9,IOCL,IOCL-110206,"REFINERY FLARE SENSOR, SS316, SIZE 1/2 in NPT",CMM-INSTRU-05A689-001,Instrumentation,Refinery Flare Sensor,NOS,Mathura Refinery,Active,1914,2024-07-31,Yokogawa,YOK-RFS-1-2inNPT-83
130da82f-2ff9-5087-9864-2441d1ce77c9,IOCL,IOCL-110207,"STORES ITEM Coker Slide Valve, ASTM A217 C5, SIZE 4 in",CMM-VALVE-11A303-001,Valves,Coker Slide Valve,NOS,Panipat Refinery,Active,12333,2024-10-29,KSB,KSB-CSV-4in-40
e5bde84d-b0a6-5771-8692-c79be2c8b9ab,IOCL,IOCL-110208,"STORES ITEM COKER SLIDE VALVE, ASTM A217 C5, SIZE 4 in",CMM-VALVE-5610F0-001,Valves,Coker Slide Valve,NOS,Panipat Refinery,Slow-Moving,1791,2025-12-21,Audco,AUD-CSV-4in-81
ed85609a-8136-540a-82cd-731fc5a36fbd,IOCL,IOCL-110209,SPARE-REFINERY FLARE SENSOR 1/2 in NPT SS316,CMM-INSTRU-30F87D-001,Instrumentation,Refinery Flare Sensor,NOS,Haldia Refinery,Active,10266,2024-02-27,Emerson,EME-RFS-1-2inNPT-82
67ce8408-317f-5b94-98e5-7004b411f663,IOCL,IOCL-110210,IND.4 in COKER SLIDE VALVE - ASTM A217 C5,CMM-VALVE-EAB880-001,Valves,Coker Slide Valve,NOS,Panipat Refinery,Active,14118,2024-06-01,Audco,AUD-CSV-4in-80
f59c3e15-7d0d-58ba-a3a1-bda03cd6d1d0,IOCL,IOCL-110211,REFINERY FLARE SENSOR 1/2 in NPT SS316,CMM-INSTRU-39CF5A-001,Instrumentation,Refinery Flare Sensor,NOS,Mathura Refinery,Active,12590,2025-09-04,Yokogawa,YOK-RFS-1-2inNPT-97
7518eaa7-bf02-5199-b2cb-3b06761f037c,IOCL,IOCL-110212,"Coker Slide Valve, ASTM A217 C5, SIZE 4 in",CMM-VALVE-EC01C6-001,Valves,Coker Slide Valve,NOS,Barauni Refinery,Active,4350,2024-10-15,KSB,KSB-CSV-4in-39
23021301-fe2a-5541-9051-996440d34bf9,IOCL,IOCL-110213,SPARE-Refinery Flare Sensor 1/2 in NPT SS316,CMM-INSTRU-028F33-001,Instrumentation,Refinery Flare Sensor,NOS,Gujarat Refinery,Active,12300,2025-11-29,Yokogawa,YOK-RFS-1-2inNPT-65
7d8bb622-97fc-5a74-9c9a-12662dc2f61d,IOCL,IOCL-110214,STORES ITEM REFINERY FLARE SENSOR SS316 1/2 in NPT,CMM-INSTRU-91D2D9-001,Instrumentation,Refinery Flare Sensor,NOS,Mathura Refinery,Slow-Moving,11648,2025-03-18,Emerson,EME-RFS-1-2inNPT-39
4f1c2571-60be-5c8d-82ef-71af6f2b33f4,IOCL,IOCL-110215,Coker Slide Valve 4 in ASTM A217 C5,CMM-VALVE-7C3924-001,Valves,Coker Slide Valve,NOS,Barauni Refinery,Active,3434,2024-12-25,L&T Valves,L&TVAL-CSV-4in-68
0eb952f6-08e8-5ddb-98d4-21f83db205a6,IOCL,IOCL-110216,STORES ITEM 4 in COKER SLIDE VALVE - ASTM A217 C5,CMM-VALVE-B96D44-001,Valves,Coker Slide Valve,NOS,Gujarat Refinery,Obsolete,13561,2025-02-16,KSB,KSB-CSV-4in-51
39849832-ff4d-5378-aeec-c36a0a673b9f,IOCL,IOCL-110217,SPARE-REFINERY FLARE SENSOR 1/2 in NPT SS316,CMM-INSTRU-765732-001,Instrumentation,Refinery Flare Sensor,NOS,Haldia Refinery,Slow-Moving,9946,2024-06-18,Emerson,EME-RFS-1-2inNPT-09
e42faf2d-db6d-500c-b63c-4ae1b66fde38,IOCL,IOCL-110218,1/2 in NPT REFINERY FLARE SENSOR - SS316,CMM-INSTRU-CC71D0-001,Instrumentation,Refinery Flare Sensor,NOS,Barauni Refinery,Active,1225,2025-11-06,ABB,ABB-RFS-1-2inNPT-59
0d0bcd42-fc67-582c-ba8e-0d8fb91d1aeb,IOCL,IOCL-110219,IND.4 in COKER SLIDE VALVE - ASTM A217 C5,CMM-VALVE-B1FF82-001,Valves,Coker Slide Valve,NOS,Panipat Refinery,Active,5772,2025-12-31,Fouress,FOU-CSV-4in-33
92b6cd68-0a33-5169-8b50-72c57ef84026,IOCL,IOCL-110220,Refinery Flare Sensor SS316 1/2 in NPT,CMM-INSTRU-EB947D-001,Instrumentation,Refinery Flare Sensor,NOS,Mathura Refinery,Slow-Moving,6328,2025-04-16,Honeywell,HON-RFS-1-2inNPT-87
4b2924a2-700f-50e5-94a9-0ea6a86ec775,IOCL,IOCL-110221,"SPARE-Refinery Flare Sensor, SS316, SIZE 1/2 in NPT",CMM-INSTRU-6B7F1D-001,Instrumentation,Refinery Flare Sensor,NOS,Gujarat Refinery,Slow-Moving,1403,2024-04-20,Yokogawa,YOK-RFS-1-2inNPT-10
54212669-7455-5926-8117-9a4caba08d6a,IOCL,IOCL-110222,Refinery Flare Sensor SS316 1/2 in NPT,CMM-INSTRU-82A6A9-001,Instrumentation,Refinery Flare Sensor,NOS,Gujarat Refinery,Slow-Moving,6519,2024-10-25,Emerson,EME-RFS-1-2inNPT-50
32b7c5e7-6473-5964-be1f-ab795b3ef961,IOCL,IOCL-110223,REFINERY FLARE SENSOR SS316 1/2 in NPT,CMM-INSTRU-21B419-001,Instrumentation,Refinery Flare Sensor,NOS,Gujarat Refinery,Active,1981,2024-12-06,Emerson,EME-RFS-1-2inNPT-75
f9bba371-2e07-50d6-b7d5-3284f83b7f25,IOCL,IOCL-110224,SPARE-1/2 in NPT REFINERY FLARE SENSOR - SS316,CMM-INSTRU-DD7A4B-001,Instrumentation,Refinery Flare Sensor,NOS,Gujarat Refinery,Slow-Moving,6233,2025-08-10,Emerson,EME-RFS-1-2inNPT-42
cd1e5d5b-66d7-517f-9c19-98ad0662b29f,IOCL,IOCL-110225,REFINERY FLARE SENSOR SS316 1/2 in NPT,CMM-INSTRU-27F467-001,Instrumentation,Refinery Flare Sensor,NOS,Haldia Refinery,Active,13955,2025-08-20,ABB,ABB-RFS-1-2inNPT-38
5c39b285-57ec-5e75-bdf0-4f25bfdd16e4,IOCL,IOCL-110226,Refinery Flare Sensor SS316 1/2 in NPT,CMM-INSTRU-20EC15-001,Instrumentation,Refinery Flare Sensor,NOS,Gujarat Refinery,Active,10874,2024-02-03,Honeywell,HON-RFS-1-2inNPT-46
30c0b208-8be9-5638-b859-27957078c818,IOCL,IOCL-110227,Refinery Flare Sensor 1/2 in NPT SS316,CMM-INSTRU-76250E-001,Instrumentation,Refinery Flare Sensor,NOS,Haldia Refinery,Active,7325,2025-02-24,Honeywell,HON-RFS-1-2inNPT-45
98c453b5-ada2-5a0d-96ac-f2aad4f804c9,IOCL,IOCL-110228,1/2 in NPT Refinery Flare Sensor - SS316,CMM-INSTRU-EFA3E9-001,Instrumentation,Refinery Flare Sensor,NOS,Gujarat Refinery,Active,11206,2025-11-27,ABB,ABB-RFS-1-2inNPT-60
9d6592a7-18ae-513e-99b5-4e1623ee0c7c,IOCL,IOCL-110229,STORES ITEM Refinery Flare Sensor SS316 1/2 in NPT,CMM-INSTRU-3E1411-001,Instrumentation,Refinery Flare Sensor,NOS,Mathura Refinery,Active,14498,2024-09-21,Honeywell,HON-RFS-1-2inNPT-61
996b7da1-9806-5939-bc3f-25f449eb3eaf,IOCL,IOCL-110230,Coker Slide Valve 4 in ASTM A217 C5,CMM-VALVE-F60DD7-001,Valves,Coker Slide Valve,NOS,Haldia Refinery,Slow-Moving,3070,2024-07-05,L&T Valves,L&TVAL-CSV-4in-19
882ec1de-bc33-56c7-bfdb-18cda0225152,IOCL,IOCL-110231,"IND.REFINERY FLARE SENSOR, SS316, SIZE 1/2 in NPT",CMM-INSTRU-001E9A-001,Instrumentation,Refinery Flare Sensor,NOS,Barauni Refinery,Active,3818,2025-03-09,Yokogawa,YOK-RFS-1-2inNPT-30
1421e879-17b9-59ce-a926-f2de154b47a9,IOCL,IOCL-110232,SPARE-4 in COKER SLIDE VALVE - ASTM A217 C5,CMM-VALVE-FD2261-001,Valves,Coker Slide Valve,NOS,Panipat Refinery,Active,8219,2024-02-25,KSB,KSB-CSV-4in-63
5ee014b1-c26e-5290-a335-448382172dae,IOCL,IOCL-110233,"IND.Refinery Flare Sensor, SS316, SIZE 1/2 in NPT",CMM-INSTRU-E031A2-001,Instrumentation,Refinery Flare Sensor,NOS,Barauni Refinery,Active,8462,2025-06-21,Honeywell,HON-RFS-1-2inNPT-94
f6f5f13f-ae79-54e5-a744-d85a24f6b8a3,IOCL,IOCL-110234,IND.REFINERY FLARE SENSOR 1/2 in NPT SS316,CMM-INSTRU-110879-001,Instrumentation,Refinery Flare Sensor,NOS,Barauni Refinery,Active,8377,2025-04-29,Honeywell,HON-RFS-1-2inNPT-85
8dac88f8-56fb-582e-9ed7-0724352494a6,IOCL,IOCL-110235,4 in Coker Slide Valve - ASTM A217 C5,CMM-VALVE-20A119-001,Valves,Coker Slide Valve,NOS,Panipat Refinery,Active,1461,2024-12-31,Fouress,FOU-CSV-4in-36
98b9f04c-fd57-53af-82ca-6115d6ba7c6c,IOCL,IOCL-110236,IND.4 in COKER SLIDE VALVE - ASTM A217 C5,CMM-VALVE-E7B3FB-001,Valves,Coker Slide Valve,NOS,Panipat Refinery,Active,11477,2025-08-24,Fouress,FOU-CSV-4in-92
08e0d4f6-bb38-56d0-ac98-63b81e356c6b,IOCL,IOCL-110237,STORES ITEM REFINERY FLARE SENSOR 1/2 in NPT SS316,CMM-INSTRU-07ECAA-001,Instrumentation,Refinery Flare Sensor,NOS,Gujarat Refinery,Active,14600,2025-09-08,Yokogawa,YOK-RFS-1-2inNPT-69
4c2037a9-fe16-56a1-99cf-6736ca781230,IOCL,IOCL-110238,COKER SLIDE VALVE ASTM A217 C5 4 in,CMM-VALVE-1D219B-001,Valves,Coker Slide Valve,NOS,Mathura Refinery,Active,13827,2024-12-07,Fouress,FOU-CSV-4in-91
e74d84e3-afac-5ebb-a051-b277f52dfdd0,IOCL,IOCL-110239,IND.Refinery Flare Sensor SS316 1/2 in NPT,CMM-INSTRU-C84B51-001,Instrumentation,Refinery Flare Sensor,NOS,Gujarat Refinery,Active,5868,2025-02-06,Honeywell,HON-RFS-1-2inNPT-51
9eb04732-fc38-5a1f-95b0-b42da13cb0a4,IOCL,IOCL-110240,Coker Slide Valve ASTM A217 C5 4 in,CMM-VALVE-F78F84-001,Valves,Coker Slide Valve,NOS,Panipat Refinery,Slow-Moving,12904,2025-03-12,L&T Valves,L&TVAL-CSV-4in-54
c83c8ffd-06d8-523e-b03a-b7e5ed506d93,IOCL,IOCL-110241,"COKER SLIDE VALVE, ASTM A217 C5, SIZE 4 in",CMM-VALVE-8C49DE-001,Valves,Coker Slide Valve,NOS,Panipat Refinery,Active,2617,2024-06-01,Audco,AUD-CSV-4in-83
2e5dcdda-694f-519f-9fe7-34ad43c032dd,IOCL,IOCL-110242,STORES ITEM Refinery Flare Sensor 1/2 in NPT SS316,CMM-INSTRU-277A84-001,Instrumentation,Refinery Flare Sensor,NOS,Mathura Refinery,Active,12820,2025-12-02,ABB,ABB-RFS-1-2inNPT-57
118bf5ca-4da8-5c8e-9f91-1f774d2fb728,IOCL,IOCL-110243,"REFINERY FLARE SENSOR, SS316, SIZE 1/2 in NPT",CMM-INSTRU-43CEC1-001,Instrumentation,Refinery Flare Sensor,NOS,Panipat Refinery,Active,837,2024-06-01,Honeywell,HON-RFS-1-2inNPT-14
42a954d9-ca5a-5b41-90e3-d9c9863f6dbe,IOCL,IOCL-110244,REFINERY FLARE SENSOR SS316 1/2 in NPT,CMM-INSTRU-A59364-001,Instrumentation,Refinery Flare Sensor,NOS,Barauni Refinery,Active,2249,2024-01-09,Yokogawa,YOK-RFS-1-2inNPT-34
e8955ed8-3c95-5f4b-baf6-dbdff95fd18f,IOCL,IOCL-110245,"IND.Refinery Flare Sensor, SS316, SIZE 1/2 in NPT",CMM-INSTRU-7D7EC5-001,Instrumentation,Refinery Flare Sensor,NOS,Mathura Refinery,Slow-Moving,324,2024-07-31,Yokogawa,YOK-RFS-1-2inNPT-72
214d5862-1119-5022-9b08-26f189f10f8e,IOCL,IOCL-110246,1/2 in NPT Refinery Flare Sensor - SS316,CMM-INSTRU-D2336D-001,Instrumentation,Refinery Flare Sensor,NOS,Barauni Refinery,Active,13111,2024-03-31,Yokogawa,YOK-RFS-1-2inNPT-30
d7284a04-e611-50c1-9f97-6fd95ed0a2ad,IOCL,IOCL-110247,Refinery Flare Sensor SS316 1/2 in NPT,CMM-INSTRU-ABABE6-001,Instrumentation,Refinery Flare Sensor,NOS,Gujarat Refinery,Obsolete,3875,2025-03-17,Honeywell,HON-RFS-1-2inNPT-42
b9b10d97-72b6-51e2-8666-c49203d1e811,IOCL,IOCL-110248,IND.REFINERY FLARE SENSOR 1/2 in NPT SS316,CMM-INSTRU-1887F6-001,Instrumentation,Refinery Flare Sensor,NOS,Barauni Refinery,Active,14298,2025-04-17,ABB,ABB-RFS-1-2inNPT-04
72d10412-263d-5018-a961-e990b478a990,IOCL,IOCL-110249,"REFINERY FLARE SENSOR, SS316, SIZE 1/2 in NPT",CMM-INSTRU-ED66C6-001,Instrumentation,Refinery Flare Sensor,NOS,Haldia Refinery,Slow-Moving,2293,2024-09-10,ABB,ABB-RFS-1-2inNPT-52
b669cb5a-51df-5654-a99b-8da765bf5b3b,IOCL,IOCL-110250,"Refinery Flare Sensor, SS316, SIZE 1/2 in NPT",CMM-INSTRU-A874B5-001,Instrumentation,Refinery Flare Sensor,NOS,Panipat Refinery,Active,12310,2024-01-23,ABB,ABB-RFS-1-2inNPT-26
bcda8c8a-f149-56df-8b67-83f915ea4f93,IOCL,IOCL-110251,SPARE-REFINERY FLARE SENSOR 1/2 in NPT SS316,CMM-INSTRU-28A277-001,Instrumentation,Refinery Flare Sensor,NOS,Mathura Refinery,Active,1190,2024-07-12,ABB,ABB-RFS-1-2inNPT-74
cc2009ef-b0d2-5627-a72e-89df663bb310,IOCL,IOCL-110252,STORES ITEM REFINERY FLARE SENSOR SS316 1/2 in NPT,CMM-INSTRU-6F22C1-001,Instrumentation,Refinery Flare Sensor,NOS,Barauni Refinery,Slow-Moving,2481,2025-07-08,Yokogawa,YOK-RFS-1-2inNPT-62
451f383c-6574-5215-88aa-dfe53f9fbc8e,IOCL,IOCL-110253,STORES ITEM Coker Slide Valve 4 in ASTM A217 C5,CMM-VALVE-D3728A-001,Valves,Coker Slide Valve,NOS,Mathura Refinery,Active,14620,2025-06-11,Fouress,FOU-CSV-4in-29
3567539a-c92f-5fc3-9356-dc25ac12f9e8,IOCL,IOCL-110254,STORES ITEM 4 in COKER SLIDE VALVE - ASTM A217 C5,CMM-VALVE-773A5A-001,Valves,Coker Slide Valve,NOS,Gujarat Refinery,Active,5663,2025-12-26,KSB,KSB-CSV-4in-35
f3fee022-483b-51da-b5e1-394635cc99f4,IOCL,IOCL-110255,"Refinery Flare Sensor, SS316, SIZE 1/2 in NPT",CMM-INSTRU-34E917-001,Instrumentation,Refinery Flare Sensor,NOS,Gujarat Refinery,Active,6065,2025-02-12,Emerson,EME-RFS-1-2inNPT-25
8230d812-95de-58de-961c-aa64ab1a4304,IOCL,IOCL-110256,"STORES ITEM REFINERY FLARE SENSOR, SS316, SIZE 1/2 in NPT",CMM-INSTRU-2CF9D0-001,Instrumentation,Refinery Flare Sensor,NOS,Mathura Refinery,Active,9756,2025-06-20,ABB,ABB-RFS-1-2inNPT-81
0c24afba-feab-5056-85e9-4120d3c9035c,IOCL,IOCL-110257,1/2 in NPT Refinery Flare Sensor - SS316,CMM-INSTRU-31BA4A-001,Instrumentation,Refinery Flare Sensor,NOS,Mathura Refinery,Active,2753,2024-04-06,Emerson,EME-RFS-1-2inNPT-60
a20f123d-ea3c-515a-8fd7-f575de500931,IOCL,IOCL-110258,STORES ITEM 4 in Coker Slide Valve - ASTM A217 C5,CMM-VALVE-4BC61E-001,Valves,Coker Slide Valve,NOS,Mathura Refinery,Slow-Moving,12684,2025-12-25,Leader Valves,LEAVAL-CSV-4in-26
8da32f12-7f5c-57b5-8264-a8f66221fe5e,IOCL,IOCL-110259,STORES ITEM 1/2 in NPT REFINERY FLARE SENSOR - SS316,CMM-INSTRU-9139D9-001,Instrumentation,Refinery Flare Sensor,NOS,Barauni Refinery,Active,8139,2024-08-06,Honeywell,HON-RFS-1-2inNPT-32
feaa7b91-2f5f-5fc6-bc4f-9644c9854d7b,IOCL,IOCL-110260,STORES ITEM 4 in COKER SLIDE VALVE - ASTM A217 C5,CMM-VALVE-A26987-001,Valves,Coker Slide Valve,NOS,Mathura Refinery,Slow-Moving,1489,2025-07-20,KSB,KSB-CSV-4in-04
690379da-6b66-5825-b298-0de3225f98f9,IOCL,IOCL-110261,"SPARE-COKER SLIDE VALVE, ASTM A217 C5, SIZE 4 in",CMM-VALVE-DC723B-001,Valves,Coker Slide Valve,NOS,Mathura Refinery,Slow-Moving,5862,2024-02-14,Fouress,FOU-CSV-4in-68
65e2f2b2-2eba-5339-b7ed-f694605b8665,IOCL,IOCL-110262,Coker Slide Valve ASTM A217 C5 4 in,CMM-VALVE-26DA83-001,Valves,Coker Slide Valve,NOS,Haldia Refinery,Active,13193,2025-09-14,Fouress,FOU-CSV-4in-08
bad244d5-fa07-5f1b-8cc1-46b96c299cfd,IOCL,IOCL-110263,"Coker Slide Valve, ASTM A217 C5, SIZE 4 in",CMM-VALVE-654368-001,Valves,Coker Slide Valve,NOS,Barauni Refinery,Slow-Moving,11289,2024-12-30,KSB,KSB-CSV-4in-77
2129704b-cb79-5d41-a798-3cf97f4bf4cc,IOCL,IOCL-110264,SPARE-1/2 in NPT Refinery Flare Sensor - SS316,CMM-INSTRU-EC1734-001,Instrumentation,Refinery Flare Sensor,NOS,Panipat Refinery,Active,4813,2025-01-25,Yokogawa,YOK-RFS-1-2inNPT-01
25a3f86d-a772-5b12-b285-83be0b07e36d,IOCL,IOCL-110265,SPARE-REFINERY FLARE SENSOR SS316 1/2 in NPT,CMM-INSTRU-D1B610-001,Instrumentation,Refinery Flare Sensor,NOS,Panipat Refinery,Active,7100,2025-08-19,ABB,ABB-RFS-1-2inNPT-28
c228267b-c83f-55db-a019-7a07c6b14e85,IOCL,IOCL-110266,IND.Refinery Flare Sensor SS316 1/2 in NPT,CMM-INSTRU-DA4CFB-001,Instrumentation,Refinery Flare Sensor,NOS,Gujarat Refinery,Active,5803,2025-07-18,Emerson,EME-RFS-1-2inNPT-15
e7e2225f-e7bc-5842-ab24-745e161dfbbc,IOCL,IOCL-110267,"IND.Refinery Flare Sensor, SS316, SIZE 1/2 in NPT",CMM-INSTRU-29D6B2-001,Instrumentation,Refinery Flare Sensor,NOS,Haldia Refinery,Active,13895,2025-07-10,Honeywell,HON-RFS-1-2inNPT-16
43fa1167-aab4-59ce-9f2b-0ea4452190f8,IOCL,IOCL-110268,4 in Coker Slide Valve - ASTM A217 C5,CMM-VALVE-004822-001,Valves,Coker Slide Valve,NOS,Panipat Refinery,Slow-Moving,7945,2024-07-16,Leader Valves,LEAVAL-CSV-4in-99
